fixed.Estimate,fixed.Est.Error,fixed.l.95..CI,fixed.u.95..CI,fixed.Eff.Sample,fixed.Rhat,Metric,Term,run
-0.242927191,0.098385417,-0.438299174,-0.045349017,21260.58128,0.999883919,Losses,Interaction,92
-0.147898803,0.197868019,-0.578468336,0.218449599,5146.912445,1.000559173,Losses,Temp change,93
-0.022768136,0.004885055,-0.032348335,-0.013250713,12417.29294,1.000299546,Losses,Average Temp,93
-0.032078188,0.087753488,-0.204749084,0.14003504,24042.58046,1.000001893,Losses,Interaction,93
-0.081739191,0.339347327,-0.797576062,0.53449365,3087.433314,1.001058827,Losses,Temp change,94
-0.013891499,0.004772473,-0.023226404,-0.004695276,9328.249548,1.000495439,Losses,Average Temp,94
-0.093901006,0.087791923,-0.265873119,0.07845842,19455.18805,1.000016819,Losses,Interaction,94
0.00249901,0.171006371,-0.31982651,0.336712763,4268.013057,1.000773724,Losses,Temp change,95
-0.017359764,0.004924315,-0.026969876,-0.007725709,17305.85053,1.000032899,Losses,Average Temp,95
-0.014882902,0.086604498,-0.181006373,0.153811258,20637.57623,0.999981889,Losses,Interaction,95
-0.305904896,0.318380611,-1.016631172,0.205086855,4356.682068,1.000083672,Losses,Temp change,96
-0.028503474,0.005407449,-0.039203674,-0.018080589,13626.65061,1.000023871,Losses,Average Temp,96
0.09121457,0.097167398,-0.096797397,0.282843031,26233.52336,0.999927413,Losses,Interaction,96
-0.18659996,0.312538248,-0.8873934,0.349214335,4479.894654,1.000451651,Losses,Temp change,97
-0.033574505,0.006469919,-0.046193569,-0.020756194,12890.53,0.999917137,Losses,Average Temp,97
-0.050920796,0.118708554,-0.28343135,0.181030219,15940.74437,0.999931792,Losses,Interaction,97
-0.11207138,0.214847951,-0.549469163,0.285896635,5206.36712,1.000125978,Losses,Temp change,98
-0.020191967,0.005678494,-0.031410545,-0.009187741,18415.61442,0.999877539,Losses,Average Temp,98
-0.021534552,0.10420193,-0.22740086,0.182971564,26116.98977,0.999833668,Losses,Interaction,98
-0.258468209,0.285556936,-0.832646477,0.164277126,2602.801757,1.001388157,Losses,Temp change,99
-0.024119679,0.005667256,-0.035122278,-0.012894328,18659.89759,1.00017391,Losses,Average Temp,99
0.1256967,0.105776213,-0.080330196,0.333853564,21245.44824,0.999873195,Losses,Interaction,99
-0.143195827,0.220317325,-0.498038327,0.342454136,2867.824797,1.000581331,Losses,Temp change,100
-0.016945878,0.005833722,-0.028403498,-0.005553328,11436.7431,1.000434662,Losses,Average Temp,100
0.038921446,0.112469628,-0.184241823,0.260699673,15950.43759,1.000173046,Losses,Interaction,100
